Customer ID,Recency,Frequency,Monetary,Cluster
1264,314,4,8546,2
1265,35,4,13536,0
1266,412,5,21142,3
1267,669,1,4480,1
1268,14,8,16003,3
1269,23,4,14449,0
1270,478,3,6183,2
1271,713,3,9806,1
1272,40,11,27006,3
1273,85,3,5094,2
1274,334,4,16342,0
1275,236,8,25022,3
1276,217,5,13184,0
1277,21,4,10332,0
1278,25,3,9162,2
1279,478,2,8262,2
1280,796,1,1098,1
1281,470,5,10351,0
1282,667,3,7338,1
1283,157,11,22347,3
1284,471,3,8636,2
1285,59,1,2144,2
1286,288,4,9539,0
1287,19,6,17540,3
1288,387,2,4645,2
1289,24,4,8456,2
1290,466,4,11553,0
1291,445,3,9886,2
1292,601,6,16625,0
1293,9,3,5523,2
1294,237,4,10639,0
1295,236,5,12693,0
1296,99,4,11041,0
1297,128,1,1254,2
1298,275,5,16824,0
1299,912,2,7355,1
1300,378,6,15811,0
1301,103,8,25593,3
1302,410,5,18504,0
1303,77,5,10840,0
1304,789,1,4814,1
1305,641,2,6064,1
1306,1053,2,6375,1
1307,672,3,3494,1
1308,206,2,5841,2
1309,74,7,16759,3
1310,301,3,8826,2
1311,344,5,14748,0
1312,623,4,7665,1
1313,84,4,5779,2
1314,719,4,11959,1
1315,108,4,9646,0
1316,220,4,12245,0
1317,63,3,6864,2
1319,151,5,13570,0
1320,1187,2,5687,1
1321,258,5,10103,0
1323,318,4,8483,2
1324,67,2,6114,2
1325,184,3,6309,2
1326,353,4,12716,0
1327,67,3,7487,2
1328,193,2,3938,2
1329,257,2,6972,2
1330,204,4,9725,0
1331,141,4,10580,0
1332,59,3,8084,2
1333,722,2,4631,1
1334,159,7,17538,3
1335,539,3,7426,1
1336,125,4,11552,0
1337,138,8,17019,3
1338,368,2,6086,2
1339,361,5,18797,0
1340,611,4,13385,0
1341,133,5,9131,0
1342,133,6,14417,0
1343,249,5,11389,0
1344,24,1,1880,2
1345,335,4,12137,0
1346,448,4,10324,0
1347,55,5,15600,0
1348,428,2,6873,2
1349,171,6,16740,0
1350,309,4,15388,0
1351,404,3,12542,0
1352,228,2,1885,2
1353,99,5,14492,0
1354,597,5,15464,0
1355,65,5,16750,0
1356,384,2,3982,2
1357,507,3,8710,2
1358,126,8,24805,3
1359,252,5,13325,0
1360,144,2,6210,2
1361,184,5,13562,0
1362,85,6,14684,0
1363,95,4,17025,0
1364,14,7,23882,3
1365,595,2,2468,1
1366,27,3,5730,2
1367,1010,1,1882,1
1368,40,3,10896,2
1369,462,2,4232,2
1370,584,6,17840,0
1371,790,3,7647,1
1372,51,10,31216,3
1373,364,5,17393,0
1374,685,1,553,1
1375,105,4,10423,0
1376,595,4,8095,1
1377,374,3,6523,2
1378,184,7,18592,3
1379,19,7,15351,3
1380,181,4,11204,0
1381,486,5,13016,0
1382,323,4,14834,0
1383,1078,2,9060,1
1384,825,2,6130,1
1385,242,6,16088,0
1386,5,3,14580,0
1387,1078,1,4832,1
1389,180,7,22745,3
1390,89,11,34004,3
1391,139,8,21449,3
1392,637,3,4554,1
1393,552,4,11556,0
1394,114,5,9904,0
1395,426,6,18197,3
1396,153,4,9209,0
1397,12,6,18788,3
1398,989,3,7516,1
1399,122,9,27496,3
1400,2,7,22862,3
1401,1134,2,7928,1
1402,419,2,5773,2
1403,456,4,13811,0
1405,191,4,5877,2
1406,236,5,12890,0
1407,65,5,15137,0
1408,14,2,7163,2
1409,10,6,23877,3
1410,796,2,7399,1
1411,157,6,17411,3
1412,3,7,21904,3
1413,222,5,12409,0
1415,133,3,9011,2
1416,12,7,21791,3
1417,272,3,13270,0
1418,460,2,4190,2
1419,156,3,9324,2
1420,1197,2,4922,1
1421,6,8,24056,3
1422,302,9,30051,3
1423,268,5,16513,0
1424,321,5,13576,0
1425,821,4,6668,1
1426,188,3,6636,2
1427,90,7,24772,3
1428,485,2,9096,2
1429,276,6,16027,0
1430,296,7,17279,3
1431,162,2,5153,2
1432,923,1,2906,1
1433,504,2,9700,2
1434,47,6,17425,3
1435,505,1,2953,1
1436,682,3,6857,1
1437,236,4,11987,0
1438,99,6,14369,0
1439,717,1,2864,1
1440,163,5,17015,0
1441,461,5,18319,0
1442,1083,4,10724,1
1443,357,6,12594,0
1444,256,7,24135,3
1445,241,3,8506,2
1446,252,4,12507,0
1447,156,3,7834,2
1448,91,3,9379,2
1449,718,2,5931,1
1450,175,8,27724,3
1451,430,2,4175,2
1452,287,1,511,2
1453,147,6,15089,0
1454,303,3,2365,2
1455,297,2,3202,2
1456,55,5,15707,0
1457,43,3,10363,2
1458,40,4,16528,0
1460,711,3,4982,1
1461,267,2,2223,2
1462,688,5,11988,0
1463,164,4,14948,0
1464,159,3,8143,2
1465,12,6,20906,3
1466,302,2,6431,2
1467,47,7,21455,3
1468,1111,1,3466,1
1469,440,4,9638,0
1470,386,4,10409,0
1471,642,4,8956,1
1472,497,2,4466,2
1473,510,7,22892,3
1474,60,5,6980,0
1475,241,1,3780,2
1476,419,2,4065,2
1477,53,4,9160,0
1478,4,7,24250,3
1479,6,4,12594,0
1481,248,5,15893,0
1482,477,3,9653,2
1483,133,2,6734,2
1484,39,4,3963,2
1485,25,3,3631,2
1486,373,6,16032,0
1487,18,4,6269,2
1488,138,8,22443,3
1489,472,4,15027,0
1490,308,2,6145,2
1491,26,9,23517,3
1492,560,2,1877,1
1493,150,2,7172,2
1494,750,2,8687,1
1495,319,4,10582,0
1496,27,4,8870,2
1497,216,1,3945,2
1498,509,2,3167,1
1499,140,5,17495,0
1500,220,4,9446,0
1501,236,4,15580,0
1502,221,5,15733,0
1503,348,4,14543,0
1504,160,5,10006,0
1505,2,4,12281,0
1506,213,3,3305,2
1507,138,3,9727,2
1508,311,7,24141,3
1509,12,9,17609,3
1510,994,2,4517,1
1511,179,6,19610,3
1512,205,4,13128,0
1513,834,3,12311,1
1514,99,9,29453,3
1515,312,4,5391,2
1516,194,10,29253,3
1517,123,4,12187,0
1518,53,4,13149,0
1519,51,5,11272,0
1520,218,6,17103,0
1521,541,2,3306,1
1522,36,3,8625,2
1523,655,2,3875,1
1524,161,2,8798,2
1526,1,7,19402,3
1527,69,5,13085,0
1528,227,4,12487,0
1529,267,5,13632,0
1530,113,4,8533,2
1531,460,6,20847,3
1532,93,4,10777,0
1533,58,5,15764,0
1534,237,4,12165,0
1535,75,4,10344,0
1537,333,3,10998,2
1538,539,6,16956,0
1539,95,4,7629,2
1540,8,5,10671,0
1541,163,2,7293,2
1542,334,2,3346,2
1543,1100,3,10397,1
1544,551,3,6087,1
1545,575,3,8021,1
1546,256,4,14430,0
1547,46,4,8339,2
1548,42,5,11137,0
1549,245,9,26531,3
1550,611,4,5679,1
1551,441,1,308,2
1552,217,8,15641,3
1553,74,4,8883,2
1554,505,2,3732,1
1555,123,3,3754,2
1556,405,5,17975,0
1557,96,7,22024,3
1558,32,2,6012,2
1559,228,6,17884,3
1560,331,3,7402,2
1561,188,6,13618,0
1562,45,3,5706,2
1563,79,4,8293,2
1564,105,7,18228,3
1565,114,5,15235,0
1566,121,3,7115,2
1567,133,7,16296,3
1569,175,2,4249,2
1570,310,3,7657,2
1571,353,2,5462,2
1572,493,2,5170,2
1573,776,3,11361,1
1574,139,8,21284,3
1575,99,4,10173,0
1576,53,3,8537,2
1577,213,5,19448,0
1578,188,5,12832,0
1579,435,3,7310,2
1580,92,3,7643,2
1581,188,2,3084,2
1582,293,6,19750,3
1583,198,7,25059,3
1584,208,8,13645,3
1585,313,4,12714,0
1586,825,5,13422,1
1588,407,3,11444,2
1589,48,5,12077,0
1590,442,5,11957,0
1591,184,2,4846,2
1592,53,3,12568,0
1593,699,3,7162,1
1594,18,4,11875,0
1595,80,7,11483,0
1596,20,4,10629,0
1597,385,6,10416,0
1598,534,2,4815,1
1599,149,8,18628,3
1600,1049,1,3122,1
1601,84,4,8596,2
1602,271,2,1862,2
1603,72,4,9629,0
1604,35,3,5485,2
1605,44,5,9373,0
1606,832,3,9553,1
1607,11,7,22073,3
1608,178,5,14048,0
1609,56,5,14338,0
1610,10,3,3063,2
1611,653,3,9327,1
1612,534,4,10515,0
1613,256,5,6485,0
1614,3,6,20516,3
1615,15,2,5353,2
1616,196,3,8398,2
1617,515,1,3233,1
1618,341,1,1381,2
1619,1079,3,10068,1
1620,702,1,860,1
1621,98,5,10262,0
1622,111,3,9475,2
1623,570,2,1849,1
1624,305,2,3746,2
1625,59,5,11075,0
1626,86,6,19295,3
1627,290,5,8797,0
1628,420,1,1136,2
1629,140,4,8307,2
1630,85,3,6164,2
1631,75,7,17291,3
1632,341,4,9846,0
1633,95,4,4846,2
1634,65,6,13584,0
1635,1,8,14947,3
1636,515,3,10001,2
1637,540,6,9945,0
1638,10,7,14739,3
1640,292,5,12931,0
1641,277,4,13073,0
1642,216,2,5109,2
1643,31,3,8909,2
1644,603,5,15543,0
1645,755,4,10077,1
1646,176,5,12700,0
1647,341,4,10963,0
1648,103,4,12906,0
1649,187,3,8578,2
1650,53,6,11469,0
1651,181,5,14358,0
1652,159,1,4536,2
1653,523,3,5494,1
1654,11,5,15888,0
1655,1068,3,10843,1
1656,163,4,9401,0
1657,43,9,27695,3
1658,80,3,3928,2
1659,65,1,4097,2
1660,670,1,2252,1
1661,152,3,8936,2
1662,387,4,8185,2
1663,196,6,14956,0
1664,190,4,12788,0
1665,563,3,6446,1
1666,124,9,20504,3
1667,404,4,10122,0
1668,11,5,11246,0
1669,45,2,4604,2
1670,42,5,9144,0
1671,261,4,10471,0
1672,247,5,12709,0
1673,222,6,11851,0
1674,219,5,15091,0
1675,552,3,11765,1
1676,83,4,7938,2
1677,356,4,5806,2
1678,176,7,21495,3
1679,768,3,9170,1
1680,566,2,5096,1
1681,53,3,7081,2
1682,276,11,36946,3
1683,590,2,9633,1
1684,207,4,13683,0
1685,51,4,10983,0
1686,77,6,21958,3
1687,108,5,14095,0
1688,408,5,17455,0
1689,171,5,16909,0
1690,198,2,5505,2
1691,690,2,5432,1
1692,133,2,1898,2
1693,31,4,9916,0
1694,177,5,18039,0
1695,288,1,2888,2
1696,185,6,18755,3
1697,70,3,11374,2
1698,557,3,8547,1
1699,690,6,16017,0
1700,283,4,1436,2
1701,206,2,4013,2
1702,467,2,7052,2
1703,48,5,17667,0
1704,330,3,6173,2
1705,91,5,11860,0
1706,753,2,4736,1
1707,78,7,18625,3
1708,57,3,8861,2
1709,95,4,13883,0
1710,58,4,13837,0
1711,126,5,14924,0
1712,173,4,9067,2
1713,25,1,5205,2
1714,548,3,3493,1
1715,167,5,16184,0
1716,63,6,15001,0
1717,206,3,5615,2
1718,183,6,17619,3
1719,17,4,10797,0
1720,439,8,18065,3
1721,459,3,5459,2
1722,535,5,14377,0
1723,337,3,8437,2
1724,79,4,12809,0
1725,121,2,7414,2
1726,799,2,6767,1
1727,292,4,7658,2
1728,462,6,19096,3
1729,216,4,7020,2
1730,185,7,21455,3
1731,36,5,13276,0
1732,92,5,18077,0
1733,905,2,6739,1
1734,39,5,14931,0
1735,125,2,8633,2
1736,1169,1,2323,1
1737,29,4,10964,0
1738,278,9,21756,3
1739,414,4,13504,0
1740,317,1,2179,2
1741,206,5,11550,0
1742,532,2,8913,1
1743,363,7,15698,3
1744,521,3,8562,2
1745,79,7,13598,0
1746,395,5,12394,0
1747,469,7,20920,3
1748,791,2,6106,1
1749,595,3,8823,1
1750,174,3,6749,2
1751,109,3,10153,2
1752,134,8,18666,3
1753,317,6,16430,0
1754,293,3,8384,2
1755,765,5,11361,1
1756,164,5,13221,0
1757,135,5,10761,0
1758,24,2,9522,2
1759,328,4,15556,0
1760,1339,1,3306,1
1761,462,2,6788,2
1762,492,2,2828,2
1763,97,2,4971,2
1764,431,3,8335,2
1765,313,4,11506,0
1766,281,7,20775,3
1767,1234,1,5119,1
1768,1186,1,921,1
1769,165,5,19606,0
1770,411,4,12103,0
1771,63,9,22933,3
1772,117,5,9969,0
1773,1180,3,6837,1
1774,197,2,2887,2
1775,196,6,19580,3
1776,830,4,8957,1
1777,3,7,16843,3
1778,757,2,6100,1
1779,98,3,7245,2
1780,16,5,14290,0
1781,73,3,10381,2
1782,245,7,17524,3
1783,206,4,7968,2
1784,414,2,4492,2
1785,202,3,10623,2
1786,63,8,18609,3
1787,217,4,12266,0
1788,163,4,9196,2
1789,81,7,18510,3
1790,361,2,8627,2
1791,882,3,14165,1
1792,465,5,17371,0
1793,10,4,14010,0
1794,45,6,20597,3
1795,23,3,9185,2
1796,94,4,9503,0
1797,62,1,4930,2
1798,292,4,10682,0
1799,530,3,8627,1
1800,307,5,13895,0
1801,174,4,10416,0
1802,99,6,18254,3
1803,137,7,19782,3
1804,148,5,12489,0
1805,105,3,4304,2
1806,367,3,11115,2
1807,229,3,7988,2
1808,291,6,19182,3
1809,24,3,6744,2
1810,49,3,8717,2
1811,382,4,5886,2
1812,496,3,9263,2
1813,55,8,17578,3
1814,85,6,19845,3
1815,6,4,8119,2
1816,893,3,7418,1
1817,84,4,11884,0
1818,442,4,15536,0
1819,276,3,11825,2
1820,315,5,21573,3
1821,1,2,2097,2
1822,114,5,18732,0
1823,78,2,2944,2
1824,63,4,10699,0
1825,97,4,13047,0
1826,250,3,7800,2
1827,524,3,11485,2
1828,161,5,11893,0
1829,150,5,16455,0
1830,159,4,7764,2
1831,472,4,5618,2
1832,49,7,18337,3
1833,45,5,18600,0
1834,389,1,2799,2
1835,16,7,20937,3
1836,157,2,5277,2
1837,186,3,6884,2
1838,371,3,7327,2
1839,284,2,1203,2
1841,44,3,4990,2
1842,184,5,10750,0
1843,835,4,12339,1
1844,195,4,14550,0
1845,361,3,7741,2
1846,297,5,14031,0
1847,315,1,5064,2
1848,39,4,13354,0
1849,284,3,7704,2
1850,73,5,11154,0
1851,61,8,22257,3
1852,304,5,14993,0
1853,298,7,27450,3
1854,798,3,13050,1
1855,63,4,14155,0
1856,134,2,9184,2
1857,144,5,9024,0
1858,370,7,21048,3
1859,89,6,17233,3
1860,148,2,8200,2
1862,560,1,4877,1
1863,483,5,11454,0
1864,715,1,1420,1
1865,242,5,15849,0
1866,462,2,3042,2
1867,184,5,17660,0
1868,186,2,3403,2
1869,751,4,12210,1
1870,165,8,20995,3
1871,674,4,7769,1
1872,143,7,23869,3
1873,349,6,24638,3
1874,103,3,3898,2
1875,584,6,10790,0
1876,571,5,18751,0
1877,102,5,11906,0
1878,101,6,20799,3
1879,486,3,8935,2
1880,30,6,18000,3
1881,112,7,17433,3
1882,339,2,6214,2
1883,1167,1,1162,1
1884,300,5,14693,0
1885,1069,1,1284,1
1886,467,3,9837,2
1888,70,7,16093,3
1889,287,6,16152,0
1890,249,5,11757,0
1891,220,5,11173,0
1892,35,5,15524,0
1893,1044,1,3294,1
1894,68,9,23621,3
1895,28,4,14442,0
1896,495,4,9918,0
1897,633,3,7797,1
1898,6,3,9809,2
1899,225,8,26490,3
1900,517,3,6076,2
1901,18,2,7148,2
1902,529,4,8568,2
1903,71,2,5245,2
1904,1,5,9949,0
1905,10,5,14690,0
1906,66,6,26026,3
1907,59,5,15840,0
1908,237,1,3323,2
1909,287,4,12902,0
1910,308,3,10302,2
1911,364,1,1866,2
1912,133,6,16334,0
1913,589,7,18468,3
1914,161,3,7327,2
1915,552,4,15142,0
1916,246,5,11179,0
1917,1075,3,7854,1
1918,1097,1,2723,1
1919,51,4,4507,2
1920,425,1,4502,2
1921,247,7,25833,3
1922,566,5,10773,0
1923,415,2,3566,2
1924,899,3,9174,1
1925,110,4,9766,0
1926,376,2,6136,2
1927,670,1,518,1
1928,918,4,5600,1
1929,200,6,19231,3
1930,147,5,20781,3
1931,32,4,11382,0
1932,125,5,15090,0
1933,159,7,19461,3
1934,734,2,7228,1
1935,467,2,7848,2
1936,163,7,19867,3
1937,96,6,16840,0
1938,39,6,16601,0
1939,664,3,6514,1
1940,248,4,11727,0
1941,269,6,19408,3
1942,1066,1,2899,1
1943,376,5,9415,0
1944,246,3,10144,2
1945,596,2,5981,1
1946,138,8,16216,3
1947,42,4,12069,0
1948,675,5,10788,1
1949,250,4,12554,0
1950,486,4,9628,0
1951,462,4,11529,0
1952,134,4,9516,0
1953,183,5,10705,0
1954,56,4,10423,0
1955,840,1,132,1
1956,522,7,26691,3
1957,45,4,15504,0
1958,442,6,13850,0
1959,189,4,16036,0
1960,311,4,9992,0
1961,95,3,10581,2
1962,381,7,22562,3
1963,992,2,7169,1
1964,69,5,12488,0
1965,613,2,6289,1
1966,120,10,23800,3
1967,613,4,10883,1
1968,579,6,20266,3
1969,254,5,9311,0
1970,1177,2,4328,1
1971,166,3,6153,2
1972,363,5,9399,0
1973,305,3,8983,2
1974,10,10,26518,3
1975,251,5,10493,0
1976,140,4,10857,0
1977,1090,2,2797,1
1978,281,5,15625,0
1979,192,5,18202,0
1980,24,5,15975,0
1981,521,2,6103,1
1982,866,4,12534,1
1983,608,3,7928,1
1984,432,3,7137,2
1985,1044,2,6520,1
1986,19,6,12545,0
1987,475,2,4623,2
1988,23,3,6483,2
1989,598,3,10038,1
1990,204,6,11813,0
1991,411,2,6735,2
1992,430,3,10056,2
1993,647,3,7784,1
1994,20,5,7967,0
1995,1286,1,3307,1
1996,557,5,16534,0
1997,354,4,10518,0
1998,48,4,13715,0
1999,86,6,12101,0
2000,414,4,10064,0
2001,4,7,14639,3
2002,149,8,16623,3
2003,285,6,13463,0
2004,1044,3,8578,1
2005,370,4,11561,0
2006,285,4,11596,0
2007,97,6,17213,3
2008,424,3,7188,2
2009,232,3,5727,2
2010,144,3,9902,2
2011,490,2,2321,2
2012,219,1,2906,2
2013,532,5,10954,0
2014,287,6,14509,0
2015,758,4,10870,1
2016,81,4,10883,0
2017,466,4,12057,0
2018,344,3,11996,2
2019,266,3,6173,2
2020,354,4,14873,0
2021,296,7,18100,3
2022,494,2,4977,2
2023,64,2,3473,2
2024,63,4,6713,2
2025,247,6,17001,0
2026,1336,1,4980,1
2027,462,5,17274,0
2028,196,4,10081,0
2029,204,6,23806,3
2030,577,2,7277,1
2031,320,6,21332,3
2032,58,7,18744,3
2033,268,5,13731,0
2034,617,3,7089,1
2035,187,6,12795,0
2036,508,2,6144,2
2037,145,3,5697,2
2038,325,5,11058,0
2039,1228,2,3305,1
2040,296,4,11284,0
2041,39,6,10186,0
2042,269,4,12766,0
2043,478,2,4902,2
2044,15,7,13681,0
2045,2,3,6732,2
2046,295,3,6395,2
2047,406,5,15024,0
2048,421,2,3635,2
2049,233,7,15616,3
2050,123,4,6142,2
2051,91,9,28063,3
2052,760,1,1194,1
2053,80,2,8653,2
2054,639,5,16849,0
2055,650,1,3340,1
2056,226,5,11384,0
2057,205,6,19648,3
2058,139,4,12610,0
2059,643,2,5471,1
2060,4,6,9059,0
2061,78,2,5004,2
2062,119,4,12019,0
2063,53,3,5749,2
2064,57,4,11655,0
2065,750,3,8313,1
2066,214,7,21084,3
2067,286,4,9454,0
2068,199,4,13267,0
2069,27,6,17135,3
2070,375,7,17543,3
2071,547,3,7352,1
2072,220,5,11418,0
2073,173,1,907,2
2074,601,5,9446,0
2075,186,2,4800,2
2076,80,8,26284,3
2077,130,5,17537,0
2078,72,11,32278,3
2079,108,3,4532,2
2080,171,4,17317,0
2081,7,5,14253,0
2082,558,5,11277,0
2083,589,3,8239,1
2084,167,2,8271,2
2085,356,3,5352,2
2086,103,2,6979,2
2087,76,8,24846,3
2088,16,4,11598,0
2089,729,3,9056,1
2090,630,5,11914,0
2091,30,3,10304,2
2092,896,3,7154,1
2093,266,5,16331,0
2094,273,3,6315,2
2095,953,1,1384,1
2096,735,3,4585,1
2097,70,5,12519,0
2098,12,3,7268,2
2099,328,2,3539,2
2100,55,5,15667,0
2101,40,4,15338,0
2102,185,3,9797,2
2103,149,5,19123,0
2104,647,2,9856,1
2105,19,6,18893,3
2106,767,2,5810,1
2107,48,10,27997,3
2108,683,6,16504,0
2109,356,3,7058,2
2111,252,5,7803,0
2112,468,4,8765,2
2113,765,2,6457,1
2114,141,6,18869,3
2115,458,5,12777,0
2116,847,3,5969,1
2117,575,4,17001,0
2118,45,2,9403,2
2119,326,2,2358,2
2120,241,4,10965,0
2121,459,4,12608,0
2122,131,4,13048,0
2123,402,6,13591,0
2124,429,3,8804,2
2125,462,2,2358,2
2126,59,3,11873,2
2127,207,1,3787,2
2128,160,6,16512,0
2129,791,2,6094,1
2130,352,3,7182,2
2131,970,3,9648,1
2132,173,5,10234,0
2133,77,7,21252,3
2134,506,5,19045,0
2135,753,2,5580,1
2136,62,4,8312,2
2137,777,5,17459,0
2138,162,7,17179,3
2139,42,3,7606,2
2140,181,6,13006,0
2141,121,6,11394,0
2142,36,2,3767,2
2143,25,6,12102,0
2144,505,5,12103,0
2145,127,6,14602,0
2146,86,6,16126,0
2147,1181,1,1945,1
2148,131,8,21063,3
2149,79,7,17796,3
2150,595,1,2149,1
2151,424,3,10129,2
2152,43,6,18528,3
2153,213,4,11387,0
2154,239,3,9424,2
2155,57,8,20502,3
2156,191,6,18310,3
2157,5,8,17741,3
2158,224,3,7435,2
2159,315,3,8348,2
2160,89,5,11182,0
2161,303,7,16042,3
2162,583,5,14102,0
2163,53,4,9574,0
2164,410,3,7608,2
2165,567,2,2580,1
2166,111,3,8216,2
2167,641,2,8390,1
2168,333,5,10029,0
2169,174,4,7735,2
2170,372,3,5388,2
2171,29,5,17321,0
2172,74,5,14446,0
2173,105,6,18815,3
2174,35,3,7021,2
2175,843,2,3035,1
2176,198,6,14145,0
2177,382,7,16677,3
2178,95,3,7033,2
2179,3,5,10653,0
2180,285,8,19430,3
2181,248,2,6531,2
2182,149,2,5363,2
2183,610,5,16098,0
2184,149,5,8767,0
2185,113,3,8330,2
2186,121,5,13496,0
2187,22,2,6041,2
2188,210,3,4580,2
2189,68,5,11540,0
2190,333,5,11647,0
2191,29,6,19101,3
2192,891,3,5546,1
2193,278,2,6538,2
2194,989,3,3825,1
2195,187,4,12612,0
2196,155,5,14463,0
2197,558,3,9210,1
2198,272,5,15199,0
2199,875,3,8662,1
2200,74,6,20690,3
2201,165,3,9868,2
2202,68,7,14637,3
2203,871,2,5012,1
2204,34,6,16628,0
2205,308,4,9710,0
2206,197,9,26118,3
2207,88,3,10344,2
2208,3,6,11819,0
2209,19,6,14443,0
2210,414,1,4498,2
2211,199,3,6207,2
2212,410,5,12766,0
2213,8,8,16877,3
2214,2,4,10127,0
2215,297,4,11532,0
2216,183,1,3374,2
2217,187,3,8330,2
2218,134,4,13590,0
2220,220,3,6817,2
2221,461,2,6057,2
2222,31,6,15326,0
2223,67,6,14419,0
2224,69,3,7237,2
2225,111,8,20269,3
2226,1008,4,14500,1
2227,242,3,6065,2
2228,57,1,2680,2
2229,199,2,4899,2
2230,145,5,15922,0
2231,173,4,12720,0
2232,448,3,6238,2
2233,287,6,15960,0
2234,274,2,6977,2
2235,254,5,20807,3
2236,23,9,27837,3
2237,313,2,4846,2
2238,331,4,14125,0
2239,137,4,8967,2
2240,99,1,5015,2
2241,50,6,18515,3
2242,1282,1,1109,1
2243,670,3,5725,1
2244,225,4,12079,0
2245,487,3,5291,2
2246,362,6,17194,0
2247,5,5,17022,0
2248,95,3,11332,2
2249,575,4,6915,1
2250,160,3,5308,2
2251,205,5,9466,0
2252,414,5,13946,0
2253,281,3,5933,2
2254,314,2,4255,2
2255,85,5,12895,0
2256,121,3,5290,2
2257,514,3,12241,2
2258,17,5,18323,0
2259,45,5,17554,0
2260,161,2,3565,2
2261,428,3,9659,2
2262,162,5,12174,0
2263,190,3,7965,2
2264,210,4,9854,0
2265,1286,1,675,1
2266,108,4,5887,2
2267,339,1,2516,2
2268,632,3,8638,1
2269,200,3,9414,2
2270,375,3,12857,0
2271,7,5,9430,0
2272,305,4,10180,0
2273,579,2,6103,1
2274,432,2,9075,2
2275,381,3,10755,2
2276,262,2,7032,2
2277,79,5,11287,0
2278,59,6,16200,0
2279,1,4,8478,2
2280,592,4,11095,1
2281,144,2,5659,2
2282,96,3,6257,2
2283,484,5,14131,0
2284,25,3,6335,2
2285,200,1,1528,2
2286,29,5,10317,0
2287,43,7,16822,3
2288,513,3,10492,2
2289,14,3,6202,2
2290,48,4,12031,0
2291,83,4,9725,0
2292,266,4,12226,0
2293,404,4,9119,2
2294,41,6,22067,3
2295,1064,1,4541,1
2296,170,6,7916,0
2297,281,7,21569,3
2298,477,7,16252,3
2299,69,5,15983,0
2300,58,3,7293,2
2301,120,2,4919,2
2302,371,4,9540,0
2303,228,5,11971,0
2304,15,7,24319,3
2305,278,3,8257,2
2306,390,3,9510,2
2307,569,6,21414,3
2308,346,4,13400,0
2309,266,2,5406,2
2310,489,1,4095,1
2311,176,2,5437,2
2312,22,3,5287,2
2313,962,1,1139,1
2314,87,4,11459,0
2315,12,5,10270,0
2316,13,3,5918,2
2317,235,6,26077,3
2318,466,3,4703,2
2319,642,3,7185,1
2320,346,7,26100,3
2321,433,3,10481,2
2322,538,2,8288,1
2323,867,1,592,1
2324,73,5,14455,0
2325,90,5,11878,0
2326,177,3,9167,2
2327,206,3,11969,2
2328,313,7,21059,3
2329,22,1,193,2
2330,364,4,11146,0
2331,283,2,5399,2
2332,15,4,14335,0
2333,49,3,7181,2
2334,164,2,3883,2
2335,344,10,21152,3
2336,104,5,10106,0
2337,271,3,11596,2
2338,12,5,17189,0
2339,213,6,18508,3
2340,115,4,6100,2
2341,383,1,688,2
2342,274,5,12524,0
2343,375,4,3928,2
2344,506,3,2865,2
2345,88,4,10889,0
2346,43,9,27051,3
2347,44,2,4271,2
2348,370,3,10824,2
2349,60,9,28618,3
2350,16,2,9368,2
2351,116,5,14529,0
2352,36,5,7921,0
2353,1006,2,1858,1
2354,372,2,4702,2
2355,673,2,7254,1
2356,61,6,15738,0
2357,6,5,11980,0
2358,233,3,6855,2
2359,138,4,10639,0
2360,142,4,14176,0
2361,520,1,5033,1
2362,93,5,10873,0
2363,385,2,5914,2
2364,945,3,10506,1
2365,1134,1,2046,1
2366,303,6,13096,0
2367,434,4,9657,0
2368,900,2,3632,1
2369,277,6,11726,0
2370,81,3,9836,2
2372,32,4,14285,0
2373,305,6,13433,0
2374,39,4,3967,2
2375,329,5,13684,0
2376,267,4,14524,0
2377,137,4,7811,2
2378,753,4,10269,1
2379,145,3,7861,2
2380,18,6,14725,0
2381,3,7,17422,3
2382,155,4,5013,2
2383,182,3,8166,2
2384,46,6,14922,0
2385,78,7,23974,3
2386,851,3,9795,1
2387,250,2,6081,2
2388,479,3,8681,2
2389,38,4,8787,2
2390,125,6,13781,0
2391,642,3,9859,1
2392,200,5,12386,0
2393,1132,4,12562,1
2394,627,5,17503,0
2395,581,3,6327,1
2396,1031,2,1623,1
2397,737,2,1149,1
2398,771,2,5965,1
2399,368,7,21468,3
2400,71,5,9738,0
2401,221,2,7137,2
2402,507,3,7590,2
2403,468,2,1810,2
2404,93,5,11147,0
2405,135,3,9008,2
2406,78,7,23226,3
2407,564,2,5004,1
2408,128,5,13436,0
2409,18,3,10976,2
2410,167,4,10883,0
2411,435,3,9892,2
2412,879,2,7654,1
2413,658,3,7928,1
2414,9,4,9818,0
2415,658,2,5765,1
2416,1273,1,2483,1
2417,196,6,20598,3
2418,727,3,12491,1
2419,88,5,12880,0
2420,477,2,3411,2
2421,504,3,6572,2
2422,23,8,11717,3
2423,1096,1,3405,1
2424,123,3,5339,2
2425,213,4,9599,0
2426,10,4,9887,0
2427,157,11,28978,3
